timestamp,nh3_ppm,co2_ppm,temperature_c,humidity_percent,light_intensity_lux
2026-01-01 00:00:00,16.236203565420873,1656.6910852355413,22.036462217224816,63.167862479767635,46.63879572302684
2026-01-01 00:15:00,33.52142919229749,1364.9734594194167,25.96091042116194,61.77136571704058,44.57703187007998
2026-01-01 00:30:00,26.959818254342153,957.1497093153899,29.602404194640492,45.89747230322525,136.87564127294513
2026-01-01 00:45:00,22.959754525911098,1864.8310354725077,28.054473750505174,56.94367396691547,44.93646797893086
2026-01-01 01:00:00,9.680559213273096,1632.5161105969828,28.872172626475948,58.306846657505,48.07296165800834
2026-01-01 01:15:00,9.67983561008608,692.7104908208044,27.24661703381789,58.958797331391516,116.31575673851492
2026-01-01 01:30:00,6.742508365045984,2039.6689320889163,27.615042209696377,65.30603292295663,72.96357794307559
2026-01-01 01:45:00,30.985284373248057,1880.5670372617042,29.34115216721851,63.67608913544075,118.73947797372537
2026-01-01 02:00:00,23.033450352296263,2109.6398439254635,22.746348097451044,66.27667824777056,19.151262059013934
2026-01-01 02:15:00,26.242177333881365,1706.295115099048,25.383674600074546,71.77091415397449,78.2599671142738
2026-01-01 02:30:00,5.617534828874073,1504.1473526844218,22.433303860015624,73.45450085506327,14.705904025659569
2026-01-01 02:45:00,34.097295564859834,1152.837465323114,30.864348087963116,70.1343076679273,18.771448483749634
2026-01-01 03:00:00,29.973279224012654,2078.911270037224,30.384652736552745,78.44332935842272,136.90124346821753
2026-01-01 03:15:00,11.370173320348284,1958.915001100735,20.433694925053565,45.63814039367266,29.494351956463323
2026-01-01 03:30:00,10.454749016213018,481.3936061911409,27.761326897672575,51.85222949892411,84.5388955185304
2026-01-01 03:45:00,10.502135295603015,447.4605540950536,30.177731491572324,45.264700624234976,67.55338436409892
2026-01-01 04:00:00,14.127267288786133,1077.6340603804892,21.98632879640067,67.6616149954111,58.62806567623797
2026-01-01 04:15:00,20.742692948967136,1858.9959954072992,26.247397536078925,76.43106921324954,135.97666839621814
2026-01-01 04:30:00,17.958350559263472,2177.0970327669,30.07037127346846,53.52188038017047,13.055275548568531
2026-01-01 04:45:00,13.736874205941257,670.7504039863506,20.37340576444379,77.44620906787074,102.93055606458248
2026-01-01 05:00:00,23.355586841671386,1469.4352876338432,27.67162293971524,47.10935866013463,144.87522078989707
2026-01-01 05:15:00,9.184815819561255,1085.6035419358386,23.27083908109806,77.70526093819299,88.42354568465787
2026-01-01 05:30:00,13.764339456056545,2145.845916066286,30.168358149141834,57.30679405338721,141.15514468463286
2026-01-01 05:45:00,15.99085529881075,1915.8140616442756,30.681640696819045,48.549728995722575,17.31610310004333
2026-01-01 06:00:00,18.682099526511077,1908.991668480048,30.386931380247773,62.005511571521396,68.63106467038259
2026-01-01 06:15:00,28.555278841790408,1243.6476876309466,25.216356383232103,53.98717987021778,46.42209073468716
2026-01-01 06:30:00,10.990213464750791,1146.6751042077972,29.482469160882445,54.9705515686673,112.31493509730217
2026-01-01 06:45:00,20.42703315240835,892.1327294752712,29.290043383885774,55.75514877242003,147.38159266961452
2026-01-01 07:00:00,22.772437065861276,501.4758939716688,23.510105205675814,73.10590642414323,45.914208742194695
2026-01-01 07:15:00,6.3935123815999315,1956.5002772590958,29.11807021565745,63.870644683633905,101.58444420637042
2026-01-01 07:30:00,23.22634555704315,1863.2218164341396,20.407083981870418,55.895769470460124,37.73366858636362
2026-01-01 07:45:00,10.115723710618745,2199.491811915035,26.558968663302583,66.36168241588214,89.14623564002538
2026-01-01 08:00:00,6.9515477895583855,2193.94630673303,22.530097210164733,70.06527359781177,74.95054813636706
2026-01-01 08:15:00,33.466566117599996,1399.7770700847295,21.32623574355007,54.54184002567368,146.0807461484152
2026-01-01 08:30:00,33.96896099223678,1784.1773473249189,20.846485217921302,59.4742185533873,95.19381817750532
2026-01-01 08:45:00,29.251920443493834,2100.5783137883705,27.659176534659537,49.266013266793166,58.93089209215463
2026-01-01 09:00:00,14.13841307520112,1929.3653032193406,23.738624601448727,51.34022723371381,25.973409884310673
2026-01-01 09:15:00,7.930163420191516,845.2265831377558,27.972434486816375,68.83912488877439,31.174556022890837
2026-01-01 09:30:00,25.526990795364707,1210.9794435581684,20.718919748788366,51.350342169346945,41.54437019317291
2026-01-01 09:45:00,18.20457481218804,632.4869472726909,23.468193716136714,63.38071842834711,45.13533258764172
2026-01-01 10:00:00,8.661147045343364,2117.2918490657003,25.93440421612871,69.81661916028514,129.0862480977593
2026-01-01 10:15:00,19.855307303338105,1491.114342011584,28.6979548132286,48.740692308316035,88.57119035955348
2026-01-01 10:30:00,6.031655633456552,811.5570499062329,23.506277532252767,64.85592768701163,83.2747275924113
2026-01-01 10:45:00,32.27961206236346,1609.0612319305421,26.8848051408071,53.979697429547734,26.067642061690446
2026-01-01 11:00:00,12.763399448000508,1512.6308328242126,29.745755230598057,78.70244063331529,130.41955706892088
2026-01-01 11:15:00,24.87566853061946,1044.692892459113,26.77449507000535,61.92409763519737,111.19400244918772
2026-01-01 11:30:00,14.351332282682328,604.4036659593322,22.56255422228997,73.20973924213054,19.47357066600022
2026-01-01 11:45:00,20.602040635334326,1608.8317520670394,20.26840859712192,64.25792897546916,109.09691361216761
2026-01-01 12:00:00,21.40130838029839,1336.553861626828,29.57108761291023,46.51943864991867,86.09535042797044
2026-01-01 12:15:00,10.545633665765811,1790.1731051241509,20.23396351935426,67.16029814579079,21.441548404548953
2026-01-01 12:30:00,34.08753883293676,1336.2943020015882,29.621718399526195,78.299116977233,74.1620898140119
2026-01-01 12:45:00,28.253984700833435,1933.9267005733723,25.818308474299332,66.0564137051216,77.85748019820657
2026-01-01 13:00:00,33.18496824692568,1393.432309794074,30.329744683641856,73.67161007993766,33.2084356228586
2026-01-01 13:15:00,31.844820512829465,1409.6883487636953,28.78661559351032,75.94722621719427,142.3977405800395
2026-01-01 13:30:00,22.936999364332554,1977.976484785021,30.97727521586671,52.982792018212635,128.99655200729268
2026-01-01 13:45:00,32.6562270506935,1126.2691591823145,23.85782996996881,52.42156939678793,103.66312722607516
2026-01-01 14:00:00,7.654775061557585,641.2274112111534,28.439071178242394,66.3843346097847,74.72137854008501
2026-01-01 14:15:00,10.879485872574357,451.80881736401017,24.421240049701666,59.38599644323467,67.64717582183118
2026-01-01 14:30:00,6.356818667316142,1759.2470602125143,25.278631823342998,74.39514560033521,101.13628540113358
2026-01-01 14:45:00,14.759909922897931,1516.5571924362364,26.902560095402073,76.5008093189304,86.36046171696677
2026-01-01 15:00:00,16.660318690684463,1667.3435825786025,29.61044825604973,57.369748275595136,18.718234823463987
2026-01-01 15:15:00,13.140470953216877,783.3354907160393,30.824918161192244,53.29046956410687,81.75037082784644
2026-01-01 15:30:00,29.86212527455788,645.4686560561856,28.4510075525097,72.31839303353516,122.89650641259753
2026-01-01 15:45:00,15.702599800807679,426.18039820218746,24.595434603840673,54.618211244184764,74.29358286357413
2026-01-01 16:00:00,13.428035290621423,1031.0576058518745,24.634927025047773,73.79150114797875,17.273920857597577
2026-01-01 16:15:00,21.280882494747456,1461.8518363383396,28.113405317477806,59.8308388777067,120.07894791376464
2026-01-01 16:30:00,9.22772674924288,1106.0392811795182,22.626548603451326,68.36424647520147,38.190929499036415
2026-01-01 16:45:00,29.06590942262119,1187.4548596427123,21.215215244445343,48.34373598421339,46.20691688432543
2026-01-01 17:00:00,7.236519310393125,2027.4856500887472,23.900843734048543,66.83507636368006,33.05888948052143
2026-01-01 17:15:00,34.60660809801552,1026.8598406419405,23.1596289081949,60.81186875580302,56.230109082009655
2026-01-01 17:30:00,28.167343078899723,1325.1810804876595,23.259389325015892,65.5312962111416,115.9452107964089
2026-01-01 17:45:00,10.961470446025173,1810.5754229340575,22.569685261549008,50.88049727107022,82.71402033055122
2026-01-01 18:00:00,5.165663513708072,1113.7770081782865,20.46302508599998,70.79058107304638,38.68337838109976
2026-01-01 18:15:00,29.463842853645026,1519.7560604101723,20.196613282067553,75.197897714013,132.89621094128572
2026-01-01 18:30:00,26.205720315428515,1952.2546757441414,30.864946287096345,52.58589300317715,133.14145969321407
2026-01-01 18:45:00,26.87021504122962,2109.1371225837556,24.705504471094486,48.350009443205664,131.88097950644095
2026-01-01 19:00:00,28.138110400578373,664.7322656722683,24.2275931187565,45.82735051162177,43.4314695934155
2026-01-01 19:15:00,7.221339552022711,2067.85772529069,27.476120109623768,67.46900251551432,73.17350818533833
2026-01-01 19:30:00,15.753971856328178,1285.8093275431688,22.400792766515707,66.24829126310732,147.89855185972252
2026-01-01 19:45:00,8.476071785753891,864.8398989381251,30.44957302345248,64.13440944499246,118.08174668339865
2026-01-01 20:00:00,30.893102776267806,1226.4443612288703,28.649795158571074,53.11814836405914,13.803438971578375
2026-01-01 20:15:00,23.698943804826737,2164.0586355138585,20.983521025434854,58.68170985669301,19.128642776468887
2026-01-01 20:30:00,14.926940745579476,1286.7125691871652,24.59338853363421,65.80667173151606,74.95039275372659
2026-01-01 20:45:00,6.906750508580709,991.7528985175148,29.670301383183812,62.386840060070924,137.29082882061843
2026-01-01 21:00:00,14.329469651469866,1540.1215377701064,30.392052245205512,79.57249320752106,85.41825171337999
2026-01-01 21:15:00,14.75549966080241,832.2621138007476,25.14141662374857,49.77539133948566,79.69375112480063
2026-01-01 21:30:00,26.88818535014192,536.553990595595,26.747525281317785,69.33005939166578,24.766317993928283
2026-01-01 21:45:00,24.126724140656393,631.9834994391686,21.837373407012826,59.15115688365022,101.94921466140117
2026-01-01 22:00:00,31.616382277289794,630.4825101239903,30.90285488750674,59.98698652239652,125.09444248403156
2026-01-01 22:15:00,19.16644775485848,673.4248483221298,22.54838871521788,70.11592179803617,63.258801051058725
2026-01-01 22:30:00,8.58782737814905,649.8889107689382,30.370049515486382,69.23526529635294,118.58565912954585
2026-01-01 22:45:00,26.39734361668985,1553.5745406457863,27.146113138916053,79.69395977957659,145.02673154611364
2026-01-01 23:00:00,27.823551458506923,727.3841519184607,26.685104743667452,49.493800130894385,38.527304277876475
2026-01-01 23:15:00,21.83831592708489,1022.2011099829538,25.639573621181594,48.643837728445824,83.26614836726378
